age,start,rating,weight,first,podium,place
3,1,68,66,0,0,9
3,6,52,69,0,0,10
3,4,0,69,0,0,11
3,8,0,67,0,0,12
6,3,115,76,1,1,1
4,4,108,73,0,1,2
6,5,101,72,0,1,3
6,6,98,72,0,0,4
6,14,88,66,0,0,5
4,9,85,68,0,0,6
7,7,85,72,0,0,7
5,15,63,70,0,0,8
5,12,55,67,0,0,9
5,8,51,72,0,0,10
6,16,43,72,0,0,11
6,8,0,58,1,1,1
7,12,0,52,0,1,2
6,3,0,58,0,1,3
5,2,0,59,0,0,4
7,9,0,58,0,0,5
5,1,0,60,0,0,6
4,11,0,54,0,0,7
4,10,0,54,0,0,8
4,5,0,58,0,0,9
4,4,0,57,0,0,10
10,6,0,56,0,0,11
5,7,0,58,0,0,12
7,7,0,57,1,1,1
4,15,0,55,0,1,2
6,12,0,57,0,1,3
8,5,0,59,0,0,4
4,9,0,58,0,0,5
5,8,0,58,0,0,6
4,6,0,58,0,0,7
5,11,0,55,0,0,8
7,13,0,56,0,0,9
7,2,0,60,0,0,10
5,10,0,57,0,0,11
4,1,0,60,0,0,12
3,1,0,60,1,1,1
3,3,0,59,0,1,2
3,11,0,58,0,1,3
3,7,0,58,0,0,4
3,9,0,58,0,0,5
3,10,0,58,0,0,6
3,4,0,59,0,0,7
3,5,0,59,0,0,8
3,13,0,57,0,0,9
3,8,0,58,0,0,10
3,2,0,59,0,0,11
3,6,0,58,0,0,12
5,12,0,63,1,1,1
5,1,0,67,0,1,2
6,13,0,64,0,1,3
5,8,0,67,0,0,4
8,6,0,64,0,0,5
9,5,0,66,0,0,6
6,14,0,58,0,0,7
8,3,0,68,0,0,8
6,11,0,66,0,0,9
7,7,0,64,0,0,10
6,9,0,65,0,0,11
4,4,0,67,0,0,12
5,7,0,58,1,1,1
4,3,0,58,0,1,2
7,6,0,60,0,1,3
9,2,0,58,0,0,4
3,10,0,57,0,0,5
4,1,0,60,0,0,6
3,9,0,56,0,0,7
3,12,0,57,0,0,8
3,11,0,57,0,0,9
3,8,0,57,0,0,10
5,4,0,57,0,0,11
8,5,0,60,0,0,12
6,11,85,58,1,1,1
4,7,82,58,0,1,2
4,8,79,58,0,1,3
5,1,83,58,0,0,4
4,13,66,56,0,0,5
7,5,72,58,0,0,6
4,4,70,59,0,0,7
6,12,46,56,0,0,8
5,3,51,59,0,0,9
6,6,43,59,0,0,10
4,2,33,59,0,0,11
4,10,0,58,0,0,12
4,8,52,58,1,1,1
4,10,48,58,0,1,2
7,5,46,58,0,1,3
6,7,42,58,0,0,4
4,4,36,58,0,0,5
3,14,32,57,0,0,6
4,2,33,58,0,0,7
4,3,31,58,0,0,8
8,9,30,58,0,0,9
4,1,26,55,0,0,10
3,15,0,57,0,0,11
9,13,0,58,0,0,12
2,7,0,55,1,1,1
2,3,0,56,0,1,2
2,11,0,54,0,1,3
2,10,0,54,0,0,4
2,13,0,54,0,0,5
2,6,0,55,0,0,6
2,12,0,54,0,0,7
2,8,0,55,0,0,8
2,1,0,56,0,0,9
2,9,0,53,0,0,10
2,5,0,55,0,0,11
2,4,0,56,0,0,12
4,1,113,71,1,1,1
4,11,98,68,0,1,2
4,4,111,73,0,1,3
4,5,108,73,0,0,4
4,7,101,71,0,0,5
4,3,100,73,0,0,6
4,10,54,68,0,0,7
4,2,63,73,0,0,8
4,9,56,70,0,0,9
4,6,50,68,0,0,10
4,12,39,65,0,0,11
4,8,38,70,0,0,12
6,2,134,70,1,1,1
7,3,126,72,0,1,2
9,10,113,63,0,1,3
6,7,114,66,0,0,4
8,1,125,72,0,0,5
6,5,110,70,0,0,6
9,11,99,66,0,0,7
6,4,103,68,0,0,8
7,9,89,68,0,0,9
6,8,76,68,0,0,10
7,12,67,65,0,0,11
10,1,104,74,1,1,1
6,10,94,68,0,1,2
6,9,92,72,0,1,3
6,6,94,73,0,0,4
10,13,83,70,0,0,5
10,4,92,73,0,0,6
5,8,86,73,0,0,7
12,3,88,73,0,0,8
10,5,83,71,0,0,9
5,7,79,73,0,0,10
7,11,71,71,0,0,11
4,10,0,58,1,1,1
5,6,0,62,0,1,2
4,1,0,61,0,1,3
4,12,0,59,0,0,4
4,8,0,61,0,0,5
6,4,0,60,0,0,6
9,3,0,62,0,0,7
4,13,0,53,0,0,8
5,5,0,62,0,0,9
8,11,0,59,0,0,10
4,7,0,62,0,0,11
4,9,0,60,0,0,12
3,13,0,57,1,1,1
7,10,0,58,0,1,2
4,5,0,62,0,1,3
5,9,0,61,0,0,4
8,11,0,58,0,0,5
10,7,0,59,0,0,6
3,12,0,56,0,0,7
5,1,0,61,0,0,8
7,2,0,63,0,0,9
4,8,0,61,0,0,10
6,4,0,62,0,0,11
9,6,0,61,0,0,12
4,2,0,63,1,1,1
7,5,0,59,0,1,2
7,1,0,63,0,1,3
6,3,0,61,0,0,4
8,12,0,57,0,0,5
3,14,0,55,0,0,6
3,9,0,58,0,0,7
4,13,0,55,0,0,8
7,8,0,57,0,0,9
3,7,0,58,0,0,10
5,6,0,58,0,0,11
4,4,0,61,0,0,12
9,2,112,73,1,1,1
5,4,105,73,0,1,2
5,8,102,76,0,1,3
5,3,102,76,0,0,4
5,1,95,76,0,0,5
6,10,81,70,0,0,6
6,9,80,73,0,0,7
5,6,86,76,0,0,8
6,13,78,73,0,0,9
5,12,112,73,1,1,1
4,8,99,74,0,1,2
5,13,96,70,0,1,3
5,11,92,71,0,0,4
6,2,87,77,0,0,5
4,9,78,71,0,0,6
5,4,77,73,0,0,7
4,6,39,71,0,0,8
5,3,31,73,0,0,9
5,1,29,73,0,0,10
4,10,0,71,0,0,11
4,5,0,71,0,0,12
4,9,0,53,1,1,1
3,3,0,60,0,1,2
3,7,0,58,0,1,3
5,4,0,59,0,0,4
8,6,0,56,0,0,5
4,12,0,51,0,0,5
5,11,0,51,0,0,7
4,1,0,59,0,0,8
6,5,0,58,0,0,9
4,2,0,60,0,0,10
3,10,0,54,0,0,11
7,8,0,53,0,0,12
4,9,59,56,1,1,1
7,2,72,61,0,1,2
7,11,54,58,0,1,3
5,6,54,59,0,0,4
4,12,48,56,0,0,5
4,1,66,65,0,0,6
6,3,55,64,0,0,7
10,8,38,58,0,0,8
13,4,47,63,0,0,9
6,10,31,56,0,0,10
5,7,7,56,0,0,11
4,5,16,63,0,0,12
5,11,72,55,1,1,1
4,4,74,58,0,1,2
4,5,70,56,0,1,3
10,10,66,53,0,0,4
5,7,62,55,0,0,5
4,2,64,58,0,0,6
5,6,53,55,0,0,7
4,1,63,59,0,0,8
5,8,50,55,0,0,9
4,9,43,55,0,0,10
4,3,45,55,0,0,11
4,12,0,52,0,0,12
5,2,0,58,1,1,1
5,7,0,58,0,1,2
3,12,0,53,0,1,3
7,1,0,58,0,0,4
5,6,0,58,0,0,5
6,3,0,58,0,0,6
5,8,0,58,0,0,7
4,5,0,58,0,0,8
6,9,0,58,0,0,9
3,10,0,54,0,0,10
6,4,0,58,0,0,11
2,4,0,58,1,1,1
2,3,0,56,0,1,2
2,9,0,54,0,1,3
2,1,0,59,0,0,4
2,10,0,56,0,0,5
2,11,0,54,0,0,6
2,6,0,58,0,0,7
2,2,0,56,0,0,8
2,13,0,55,0,0,9
2,7,0,56,0,0,10
2,5,0,58,0,0,11
2,12,0,54,0,0,12
6,12,76,58,1,1,1
4,1,74,64,0,1,2
4,7,70,60,0,1,3
3,2,67,64,0,0,4
4,6,61,62,0,0,5
5,11,56,62,0,0,6
4,9,56,60,0,0,7
9,14,46,61,0,0,8
4,4,51,62,0,0,9
3,5,46,60,0,0,10
6,3,29,63,0,0,11
3,10,29,62,0,0,12
5,9,98,70,1,1,1
6,11,84,63,0,1,2
7,7,98,73,0,1,3
5,4,101,75,0,0,4
6,5,97,75,0,0,5
6,6,89,74,0,0,6
8,8,78,73,0,0,7
6,13,52,61,0,0,8
7,2,68,76,0,0,9
7,10,42,68,0,0,10
9,12,15,64,0,0,11
4,1,115,72,1,1,1
4,12,100,66,0,1,2
5,5,100,68,0,1,3
5,3,100,69,0,0,4
4,7,95,69,0,0,5
6,2,88,69,0,0,6
5,4,83,69,0,0,7
4,11,74,66,0,0,8
4,9,81,67,0,0,9
6,10,68,63,0,0,10
4,8,39,69,0,0,11
4,6,17,69,0,0,12
3,10,0,55,1,1,1
4,5,0,60,0,1,2
3,7,0,59,0,1,2
7,13,0,54,0,0,4
3,9,0,55,0,0,5
3,8,0,58,0,0,6
4,2,0,62,0,0,7
3,11,0,54,0,0,8
6,1,0,60,0,0,9
5,3,0,59,0,0,10
3,6,0,58,0,0,11
7,4,0,57,0,0,12
9,7,132,70,1,1,1
10,1,138,73,0,1,2
9,11,114,66,0,1,3
12,13,105,63,0,0,4
7,4,123,74,0,0,5
11,10,103,68,0,0,6
6,8,100,72,0,0,7
8,12,82,62,0,0,8
11,2,102,72,0,0,9
7,9,90,71,0,0,10
3,12,0,55,1,1,1
4,6,0,59,0,1,2
3,4,0,60,0,1,3
4,8,0,59,0,0,4
3,7,0,59,0,0,5
3,3,0,60,0,0,6
3,5,0,59,0,0,7
3,13,0,53,0,0,8
6,9,0,59,0,0,9
7,11,0,58,0,0,10
4,1,0,62,0,0,11
3,2,0,61,0,0,12
4,13,120,70,1,1,1
4,1,104,73,0,1,2
4,2,92,68,0,1,3
4,7,87,71,0,0,4
4,14,71,66,0,0,5
4,9,51,71,0,0,6
4,10,37,71,0,0,7
4,5,33,71,0,0,8
4,6,0,71,0,0,9
4,8,0,68,0,0,10
4,12,0,68,0,0,11
4,15,0,65,0,0,12
7,9,96,69,1,1,1
5,6,99,73,0,1,2
8,3,97,73,0,1,3
7,15,29,69,0,0,4
7,8,6,68,0,0,5
7,1,0,76,0,0,6
4,5,113,68,1,1,1
7,1,124,75,0,1,2
5,4,98,68,0,1,3
4,9,96,68,0,0,4
4,6,95,68,0,0,5
4,8,95,68,0,0,6
5,13,87,65,0,0,7
4,7,89,66,0,0,8
5,3,83,68,0,0,9
6,2,82,68,0,0,10
4,10,70,66,0,0,11
4,11,25,68,0,0,12
5,7,103,70,1,1,1
6,3,109,74,0,1,2
4,2,104,73,0,1,3
9,10,85,67,0,0,4
6,8,83,69,0,0,5
4,5,78,73,0,0,6
5,12,52,62,0,0,7
5,11,57,66,0,0,8
6,1,69,75,0,0,9
7,9,54,69,0,0,10
4,4,57,73,0,0,11
5,6,0,71,0,0,12
2,2,0,59,1,1,1
2,3,0,59,0,1,2
2,9,0,56,0,1,3
2,8,0,59,0,0,4
2,13,0,54,0,0,5
2,6,0,59,0,0,6
2,5,0,59,0,0,7
2,7,0,59,0,0,8
2,12,0,57,0,0,9
2,11,0,57,0,0,10
2,4,0,59,0,0,11
2,10,0,59,0,0,12
2,12,0,57,1,1,1
2,9,0,57,0,1,2
2,7,0,57,0,1,3
2,4,0,57,0,0,4
2,6,0,57,0,0,5
2,8,0,57,0,0,6
2,1,0,59,0,0,7
2,5,0,57,0,0,8
2,10,0,57,0,0,9
2,2,0,57,0,0,10
2,13,0,57,0,0,11
2,11,0,57,0,0,12
2,9,0,57,1,1,1
2,12,0,57,0,1,2
2,1,0,58,0,1,3
2,10,0,57,0,0,4
2,5,0,57,0,0,5
2,8,0,57,0,0,6
2,6,0,57,0,0,7
2,7,0,55,0,0,8
2,4,0,57,0,0,9
2,2,0,57,0,0,10
2,11,0,57,0,0,11
2,3,0,57,0,0,12
5,8,0,58,1,1,1
4,2,0,59,0,1,2
3,9,0,55,0,1,3
6,5,0,59,0,0,4
4,12,0,58,0,0,5
5,11,0,58,0,0,6
7,10,0,55,0,0,7
4,1,0,60,0,0,8
4,3,0,59,0,0,9
6,7,0,56,0,0,10
5,4,0,59,0,0,11
10,6,0,58,0,0,12
5,10,0,68,1,1,1
4,11,0,68,0,1,2
7,2,0,68,0,1,3
5,6,0,68,0,0,4
5,13,0,65,0,0,5
6,1,0,68,0,0,6
4,12,0,64,0,0,7
5,7,0,68,0,0,8
5,4,0,67,0,0,9
5,9,0,68,0,0,10
5,8,0,67,0,0,11
5,3,0,68,0,0,12
3,1,0,61,1,1,1
3,10,0,55,0,1,2
3,13,0,55,0,1,3
3,9,0,55,0,0,4
3,4,0,58,0,0,5
3,3,0,58,0,0,6
3,7,0,58,0,0,7
3,12,0,55,0,0,8
3,11,0,55,0,0,9
3,5,0,58,0,0,10
3,6,0,58,0,0,11
3,8,0,58,0,0,12
4,1,78,61,1,1,1
4,6,74,59,0,1,2
9,8,65,58,0,1,3
8,3,63,58,0,0,4
4,5,61,62,0,0,5
5,11,55,60,0,0,6
7,4,57,63,0,0,7
4,15,49,60,0,0,8
4,2,53,61,0,0,9
6,16,40,60,0,0,10
5,9,10,62,0,0,11
5,13,0,61,0,0,12
3,3,76,63,1,1,1
3,15,59,56,0,1,2
3,10,64,60,0,1,3
3,5,61,62,0,0,4
3,17,41,54,0,0,5
3,14,47,58,0,0,6
3,16,43,57,0,0,7
3,4,55,61,0,0,8
3,1,45,64,0,0,9
3,6,31,61,0,0,10
3,8,26,61,0,0,11
3,7,16,59,0,0,12
5,2,128,73,1,1,1
6,6,114,70,0,1,2
6,10,101,70,0,1,3
5,3,107,73,0,0,4
4,12,99,67,0,0,5
7,7,96,68,0,0,6
4,11,77,69,0,0,7
6,1,84,70,0,0,8
5,9,75,70,0,0,9
5,5,58,70,0,0,10
5,8,27,70,0,0,11
9,10,109,73,1,1,1
8,11,107,73,0,1,2
6,3,107,76,0,1,3
5,6,102,71,0,0,4
7,7,102,71,0,0,5
7,1,100,73,0,0,6
9,5,95,75,0,0,7
8,9,89,71,0,0,8
6,2,92,73,0,0,9
9,4,81,73,0,0,10
4,12,27,70,0,0,11
11,10,94,67,1,1,1
7,11,87,69,0,1,2
10,9,86,69,0,1,3
6,12,84,66,0,0,4
6,13,73,68,0,0,5
8,5,55,71,0,0,6
5,4,38,74,0,0,7
6,3,0,72,0,0,8
5,4,0,68,1,1,1
6,1,0,75,0,1,2
5,5,0,68,0,1,3
6,12,0,65,0,0,4
4,9,0,68,0,0,5
5,11,0,65,0,0,6
4,8,0,67,0,0,7
7,2,0,68,0,0,8
6,6,0,67,0,0,9
5,7,0,68,0,0,10
5,3,0,65,0,0,11
2,8,85,56,1,1,1
2,2,89,58,0,1,2
2,6,75,56,0,1,3
2,13,63,52,0,0,4
2,9,69,55,0,0,5
2,10,60,54,0,0,6
2,1,71,60,0,0,7
2,12,47,53,0,0,8
2,3,57,58,0,0,9
2,11,45,54,0,0,10
2,4,49,58,0,0,11
2,14,34,52,0,0,12
7,1,94,61,1,1,1
4,8,88,59,0,1,2
5,7,88,59,0,1,3
6,10,85,58,0,0,4
5,14,74,55,0,0,5
5,4,83,60,0,0,6
3,9,79,59,0,0,7
5,11,75,58,0,0,7
7,13,73,58,0,0,9
11,6,73,59,0,0,10
4,3,67,61,0,0,11
4,12,29,58,0,0,12
4,5,103,57,1,1,1
5,8,95,54,0,1,2
9,9,89,55,0,1,3
4,1,106,63,0,0,4
6,6,90,56,0,0,5
9,11,84,53,0,0,6
4,2,92,58,0,0,7
3,14,78,52,0,0,8
7,12,77,54,0,0,9
5,10,76,55,0,0,10
5,7,61,56,0,0,11
6,3,42,58,0,0,12
4,4,0,61,1,1,1
5,2,0,59,0,1,2
3,10,0,57,0,1,3
7,9,0,58,0,0,4
3,8,0,59,0,0,5
3,5,0,59,0,0,6
3,3,0,62,0,0,7
3,7,0,59,0,0,8
5,12,0,53,0,0,9
5,11,0,54,0,0,10
5,1,0,63,0,0,11
3,6,0,58,0,0,12
7,11,130,67,1,1,1
7,12,119,66,0,1,2
7,8,110,69,0,1,3
7,1,113,74,0,0,4
9,9,89,69,0,0,5
5,6,86,70,0,0,6
9,13,70,63,0,0,7
7,10,80,66,0,0,8
7,5,77,68,0,0,9
9,2,0,72,0,0,10
6,7,0,67,0,0,11
3,6,66,58,1,1,1
4,8,55,58,0,1,2
5,1,65,64,0,1,3
3,14,46,54,0,0,4
4,4,52,60,0,0,5
8,10,40,53,0,0,6
9,11,39,57,0,0,7
3,12,32,56,0,0,8
5,3,41,63,0,0,9
3,7,35,58,0,0,10
3,9,32,57,0,0,11
3,13,18,53,0,0,12
5,5,81,63,1,1,1
4,6,76,63,0,1,2
4,11,68,58,0,1,3
3,12,76,57,0,0,4
5,2,77,65,0,0,5
7,1,75,63,0,0,6
3,10,71,61,0,0,7
5,3,66,63,0,0,8
4,9,61,60,0,0,9
3,14,51,57,0,0,10
5,8,46,62,0,0,11
9,15,39,57,0,0,12
6,8,0,68,1,1,1
4,13,0,65,0,1,2
4,10,0,68,0,1,3
7,7,0,68,0,0,4
5,1,0,68,0,0,5
5,3,0,67,0,0,6
5,2,0,67,0,0,7
8,9,0,68,0,0,8
6,11,0,64,0,0,9
5,5,0,67,0,0,10
8,12,0,65,0,0,11
2,4,0,57,1,1,1
2,3,0,58,0,1,2
2,10,0,56,0,1,3
2,13,0,54,0,0,4
2,9,0,53,0,0,5
2,12,0,54,0,0,6
2,11,0,52,0,0,7
2,2,0,58,0,0,8
2,8,0,57,0,0,9
2,1,0,59,0,0,10
2,6,0,58,0,0,11
2,7,0,57,0,0,12
8,7,0,68,1,1,1
7,1,0,68,0,1,2
3,13,0,63,0,1,3
4,6,0,65,0,0,4
5,5,0,69,0,0,5
4,3,0,69,0,0,6
5,9,0,65,0,0,7
8,2,0,66,0,0,8
8,14,0,63,0,0,9
6,11,0,65,0,0,10
4,12,0,66,0,0,11
6,4,0,66,0,0,12
5,9,0,58,1,1,1
4,3,0,55,0,1,2
6,11,0,58,0,1,3
4,6,0,58,0,0,4
5,4,0,55,0,0,5
5,7,0,55,0,0,6
3,5,0,58,0,0,7
3,12,0,58,0,0,8
10,2,0,59,0,0,9
3,8,0,55,0,0,10
3,10,0,55,0,0,11
4,1,0,59,0,0,12
3,12,0,58,1,1,1
3,7,0,59,0,1,2
5,8,0,58,0,1,3
7,5,0,60,0,0,4
4,4,0,61,0,0,5
4,2,0,63,0,0,6
4,3,0,62,0,0,7
5,6,0,60,0,0,8
4,10,0,57,0,0,9
5,11,0,58,0,0,10
8,1,0,62,0,0,11
4,9,0,58,0,0,12
2,9,0,59,1,1,1
2,2,0,59,0,1,2
2,6,0,59,0,1,3
2,1,0,59,0,0,4
2,5,0,57,0,0,5
2,7,0,59,0,0,6
2,12,0,57,0,0,7
2,8,0,59,0,0,8
2,3,0,59,0,0,9
2,4,0,59,0,0,10
2,11,0,55,0,0,11
2,10,0,59,0,0,12
5,3,0,61,1,1,1
3,6,0,61,0,1,2
5,5,0,61,0,1,3
6,13,0,57,0,0,4
9,7,0,61,0,0,5
5,1,0,61,0,0,6
3,11,0,57,0,0,7
3,12,0,58,0,0,8
3,8,0,60,0,0,9
5,14,0,53,0,0,10
5,4,0,58,0,0,11
3,9,0,58,0,0,12
2,8,0,60,1,1,1
2,12,0,60,0,1,2
2,7,0,60,0,1,3
2,9,0,60,0,0,4
2,3,0,60,0,0,5
2,10,0,57,0,0,6
2,4,0,58,0,0,7
2,1,0,60,0,0,8
2,5,0,60,0,0,9
2,11,0,60,0,0,10
2,2,0,57,0,0,11
2,6,0,60,0,0,12
8,2,155,70,1,1,1
10,3,154,73,0,1,2
9,7,142,69,0,1,3
7,5,140,70,0,0,4
8,4,141,68,0,0,5
9,12,125,64,0,0,6
10,6,127,69,0,0,7
7,1,135,74,0,0,8
9,13,91,60,0,0,9
4,13,0,54,1,1,1
5,4,0,58,0,1,2
9,12,0,53,0,1,3
4,10,0,55,0,0,4
7,11,0,56,0,0,5
5,8,0,58,0,0,6
4,2,0,61,0,0,7
4,5,0,59,0,0,8
4,6,0,59,0,0,9
4,7,0,56,0,0,10
4,9,0,55,0,0,11
4,3,0,62,0,0,12
5,7,0,71,1,1,1
5,5,0,73,0,1,2
6,9,0,70,0,1,3
7,13,0,63,0,0,4
5,3,0,73,0,0,5
7,2,0,73,0,0,6
11,8,0,68,0,0,7
7,6,0,72,0,0,8
5,4,0,73,0,0,9
5,1,0,73,0,0,10
5,10,90,58,1,1,1
4,4,96,62,0,1,2
4,2,92,63,0,1,3
6,1,92,63,0,0,4
4,11,79,58,0,0,5
7,5,89,62,0,0,6
7,12,77,58,0,0,7
4,3,87,62,0,0,8
6,6,86,62,0,0,9
4,7,82,62,0,0,10
4,9,72,59,0,0,11
4,8,76,61,0,0,12
4,1,82,62,1,1,1
3,8,78,59,0,1,2
4,4,77,60,0,1,3
7,6,72,59,0,0,4
3,5,74,59,0,0,5
3,12,62,53,0,0,6
8,2,71,59,0,0,7
4,10,58,57,0,0,8
6,11,52,56,0,0,9
3,7,61,59,0,0,10
9,3,61,58,0,0,11
5,9,54,58,0,0,12
4,3,0,62,1,1,1
8,5,0,58,0,1,2
3,9,0,57,0,1,3
6,1,0,63,0,0,4
6,2,0,63,0,0,5
3,6,0,58,0,0,6
3,10,0,56,0,0,7
8,4,0,60,0,0,8
4,7,0,58,0,0,9
7,11,0,56,0,0,10
7,8,0,54,0,0,11
3,12,0,56,0,0,12
5,1,112,54,1,1,1
6,2,115,57,0,1,2
5,6,107,54,0,1,3
5,10,105,54,0,0,4
5,9,109,57,0,0,5
5,3,105,57,0,0,6
4,8,105,57,0,0,7
4,12,104,57,0,0,8
3,7,104,53,0,0,9
4,11,101,57,0,0,10
7,4,99,57,0,0,11
9,5,91,57,0,0,12
5,12,108,69,1,1,1
5,1,119,73,0,1,2
5,3,111,69,0,1,3
5,6,93,72,0,0,4
5,7,92,71,0,0,5
5,5,87,72,0,0,6
4,10,68,71,0,0,7
6,9,70,72,0,0,8
5,4,69,72,0,0,9
4,2,45,72,0,0,10
6,8,38,69,0,0,11
2,7,0,57,1,1,1
2,3,0,59,0,1,2
2,12,0,57,0,1,3
2,11,0,57,0,0,4
2,1,0,59,0,0,5
2,8,0,57,0,0,6
2,2,0,59,0,0,7
2,5,0,59,0,0,8
2,4,0,59,0,0,9
2,9,0,57,0,0,10
2,6,0,55,0,0,11
2,10,0,57,0,0,12
9,11,0,55,1,1,1
3,4,0,60,0,1,2
5,9,0,58,0,1,3
3,3,0,61,0,0,4
3,2,0,61,0,0,5
8,10,0,56,0,0,6
3,12,0,54,0,0,7
3,1,0,61,0,0,8
4,7,0,56,0,0,9
5,5,0,60,0,0,10
3,6,0,59,0,0,11
3,8,0,58,0,0,12
6,9,0,60,1,1,1
4,7,0,60,0,1,2
5,13,0,56,0,1,3
6,4,0,61,0,0,4
6,1,0,61,0,0,5
5,2,0,62,0,0,6
4,8,0,60,0,0,7
6,3,0,62,0,0,8
3,11,0,59,0,0,9
7,6,0,59,0,0,10
10,10,0,57,0,0,11
6,12,0,57,0,0,12
2,5,0,57,1,1,1
2,9,0,57,0,1,2
2,11,0,57,0,1,3
2,7,0,57,0,0,4
2,12,0,57,0,0,5
2,4,0,57,0,0,6
2,13,0,57,0,0,7
2,1,0,57,0,0,8
2,10,0,57,0,0,9
2,14,0,57,0,0,10
2,3,0,55,0,0,11
2,2,0,54,0,0,12
7,6,62,59,1,1,1
5,12,53,56,0,1,2
4,11,54,54,0,1,3
4,13,39,55,0,0,4
5,7,42,57,0,0,5
6,3,48,62,0,0,6
4,9,30,58,0,0,7
7,4,34,61,0,0,8
3,15,16,55,0,0,9
5,2,4,63,0,0,10
3,14,0,54,0,0,11
4,9,84,60,1,1,1
5,10,65,53,0,1,2
3,1,74,59,0,1,3
7,12,47,52,0,0,4
3,11,47,54,0,0,5
3,2,64,63,0,0,6
7,6,47,58,0,0,7
5,7,47,59,0,0,8
3,3,45,60,0,0,9
6,14,21,51,0,0,10
4,5,15,59,0,0,11
3,8,0,58,0,0,12
6,2,69,62,1,1,1
3,8,65,59,0,1,2
3,7,63,59,0,1,3
8,5,58,60,0,0,4
4,1,64,63,0,0,5
3,10,54,58,0,0,6
6,3,49,61,0,0,7
3,12,46,58,0,0,8
5,11,34,58,0,0,9
4,4,31,61,0,0,10
5,9,15,58,0,0,11
9,6,0,59,0,0,12
3,11,70,58,1,1,1
3,12,62,53,0,1,2
4,10,60,55,0,1,3
5,2,63,61,0,0,4
4,9,54,58,0,0,5
6,4,58,60,0,0,6
4,3,59,61,0,0,7
4,6,54,59,0,0,8
4,5,51,60,0,0,9
5,8,49,59,0,0,10
3,7,54,57,0,0,11
5,1,51,61,0,0,12
6,13,83,55,1,1,1
5,8,84,58,0,1,2
4,7,84,58,0,1,3
4,12,81,55,0,0,4
4,5,85,59,0,0,5
6,14,74,53,0,0,6
4,4,83,59,0,0,7
7,3,78,60,0,0,8
5,2,79,60,0,0,9
4,10,70,57,0,0,10
4,9,64,54,0,0,11
4,11,57,57,0,0,12
5,9,132,72,1,1,1
5,8,125,70,0,1,2
4,4,124,73,0,1,3
5,11,108,72,0,0,4
5,1,116,76,0,0,5
5,7,102,72,0,0,6
5,3,110,76,0,0,7
5,5,71,69,0,0,8
9,2,54,73,0,0,9
5,6,41,72,0,0,10
6,12,36,72,0,0,11
4,13,0,68,0,0,12
6,5,0,68,1,1,1
7,4,0,68,0,1,2
5,3,0,68,0,1,3
4,6,0,68,0,0,4
5,10,0,65,0,0,5
6,1,0,68,0,0,6
6,11,0,65,0,0,7
4,8,0,66,0,0,8
9,10,0,69,1,1,1
5,7,0,73,0,1,2
6,4,0,74,0,1,3
6,5,0,73,0,0,4
9,9,0,69,0,0,5
5,2,0,73,0,0,6
11,11,0,63,0,0,7
9,3,0,74,0,0,8
7,1,0,75,0,0,9
7,8,0,68,0,0,10
8,6,0,73,0,0,11
6,7,104,70,1,1,1
5,2,114,78,0,1,2
7,8,87,68,0,1,3
5,3,99,75,0,0,4
5,4,95,71,0,0,5
7,1,94,75,0,0,6
6,10,57,67,0,0,7
5,6,62,70,0,0,8
8,1,107,73,1,1,1
5,7,101,72,0,1,2
6,2,100,75,0,1,3
5,5,93,73,0,0,4
4,6,90,73,0,0,5
6,11,64,66,0,0,6
8,4,70,71,0,0,7
7,8,56,70,0,0,8
8,3,56,71,0,0,9
5,9,49,71,0,0,10
6,10,41,70,0,0,11
6,9,120,68,1,1,1
10,7,114,68,0,1,2
6,2,120,73,0,1,3
6,11,106,68,0,0,4
6,4,111,69,0,0,5
5,1,118,74,0,0,6
7,3,109,69,0,0,7
8,12,99,65,0,0,8
10,6,102,72,0,0,9
6,5,99,72,0,0,10
9,8,85,71,0,0,11
8,10,54,70,0,0,12
5,3,113,76,1,1,1
5,8,106,74,0,1,2
6,6,103,76,0,1,3
6,5,100,74,0,0,4
7,12,92,71,0,0,5
9,1,86,76,0,0,6
11,9,81,76,0,0,7
8,11,74,71,0,0,8
9,10,76,75,0,0,9
6,13,47,74,0,0,10
9,3,125,72,1,1,1
11,1,124,73,0,1,2
6,4,113,69,0,1,3
12,5,106,72,0,0,4
12,11,91,66,0,0,5
7,10,86,64,0,0,6
7,9,88,65,0,0,7
6,13,77,62,0,0,8
7,2,83,75,0,0,9
11,12,56,63,0,0,10
5,8,105,70,1,1,1
7,7,104,70,0,1,2
5,1,110,77,0,1,3
5,3,102,77,0,0,4
4,11,89,68,0,0,5
5,5,98,73,0,0,6
6,6,85,73,0,0,7
4,10,68,70,0,0,8
6,2,78,73,0,0,9
4,12,64,68,0,0,10
5,4,15,73,0,0,11
5,9,0,71,0,0,12
3,9,0,55,1,1,1
3,8,0,56,0,1,2
3,11,0,52,0,1,3
6,7,0,54,0,0,4
4,2,0,61,0,0,5
5,4,0,58,0,0,6
4,5,0,57,0,0,7
9,6,0,55,0,0,8
9,3,0,60,0,0,9
4,1,0,61,0,0,10
3,10,0,55,0,0,11
3,12,0,54,0,0,12
5,8,0,58,1,1,1
3,9,0,58,0,1,2
3,12,0,56,0,1,3
7,2,0,62,0,0,4
3,11,0,56,0,0,5
5,4,0,57,0,0,6
4,3,0,59,0,0,7
4,6,0,59,0,0,8
